step,rtt_ms
0,357.03166853636503
1,41.88709519803524
2,40.616932325065136
3,42.14884806424379
4,39.47120439261198
5,40.59751518070698
6,40.325223468244076
7,38.92825078219175
8,40.572638623416424
9,42.287999764084816
10,47.618129290640354
11,44.57768425345421
12,41.06612876057625
13,41.06876254081726
14,41.6590953245759
15,40.34922830760479
16,41.11873637884855
17,43.463895097374916
18,39.5515151321888
19,41.42484441399574
20,41.09228774905205
21,40.19095841795206
22,39.44419324398041
23,40.10861460119486
24,44.61316950619221
25,42.666452936828136
26,54.71665319055319
27,45.52873503416777
28,42.93224308639765
29,41.73976741731167
30,40.311647579073906
31,39.543951861560345
32,39.89941067993641
33,42.757113464176655
34,41.36700462549925
35,40.48361163586378
36,40.35541042685509
37,39.598544128239155
38,39.262459613382816
39,38.50274998694658
40,40.148108266294
41,39.27322197705507
42,42.35188104212284
43,40.916756726801395
44,40.998199954628944
45,45.389723032712936
46,40.72181973606348
47,39.810653775930405
48,41.88046231865883
49,40.36600887775421
50,40.81361275166273
51,40.33441003412008
52,38.548655807971954
53,37.554082460701466
54,40.49366991966963
55,43.22776012122631
56,41.192046366631985
57,39.91661220788956
58,39.203849621117115
59,39.15667161345482
60,43.46856381744146
61,42.813269421458244
62,39.83933757990599
63,39.97989185154438
64,40.547771379351616
65,40.142337791621685
66,38.19298557937145
67,39.4668560475111
68,37.82286960631609
69,38.91631867736578
70,38.35894912481308
71,38.50051574409008
72,39.62288983166218
73,40.482157841324806
74,39.681549184024334
75,39.02879171073437
76,39.42206036299467
77,40.78026954084635
78,39.59184046834707
79,41.73542931675911
80,42.23767574876547
81,39.28760904818773
82,40.457531809806824
83,40.13685788959265
84,39.506169967353344
85,37.69008908420801
86,40.88530782610178
87,39.76195212453604
88,41.198027320206165
89,38.86035457253456
90,38.686896674335
91,39.4901093095541
92,39.51299283653498
93,40.37465527653694
94,39.77129887789488
95,41.37255623936653
96,39.52428326010704
97,39.977787993848324
98,40.746928192675114
99,39.57696259021759
100,39.08246103674173
101,38.959769532084465
102,38.75901270657778
103,41.4972510188818
104,41.347648948431015
105,40.30252993106842
106,41.66038800030947
107,41.813225485384464
108,45.60459777712822
109,46.59714736044407
110,47.81014285981655
111,49.69388246536255
112,48.63355401903391
113,48.49840886890888
114,47.50317521393299
115,47.423443756997585
116,48.77144377678633
117,49.52667560428381
118,50.22374913096428
119,59.564054012298584
120,50.24295672774315
121,49.43060502409935
122,51.62426829338074
123,50.54833088070154
124,50.62465462833643
125,50.47639552503824
126,52.47404891997576
127,53.78779396414757
128,53.42239513993263
129,54.009160958230495
130,54.70793601125479
131,56.684319861233234
132,59.60657447576523
133,57.687739841639996
134,58.842786587774754
135,56.7468274384737
136,54.170794785022736
137,53.733631037175655
138,55.49946799874306
139,54.666608572006226
140,55.438232608139515
141,55.514476262032986
142,55.089475587010384
143,55.23963924497366
144,56.17279652506113
145,56.603336706757545
146,55.58549985289574
147,55.82017172127962
148,54.151177406311035
149,55.24498876184225
150,53.23109496384859
151,52.487474866211414
152,51.9849369302392
153,50.98746810108423
154,51.53084173798561
155,50.568568520247936
156,49.450683407485485
157,48.63080941140652
158,48.957244493067265
159,48.06826915591955
160,46.955011785030365
161,47.43660055100918
162,48.89363422989845
163,47.53980413079262
164,47.64004237949848
165,47.74260614067316
166,47.90342878550291
167,48.236096277832985
168,48.9116283133626
169,47.91994020342827
170,48.00393804907799
171,48.23572468012571
172,50.697412341833115
173,49.025713466107845
174,50.505951046943665
175,48.956383019685745
176,48.96129202097654
177,49.17181748896837
178,48.57638757675886
179,49.41041860729456
180,49.072861671447754
181,48.23824018239975
182,48.8627664744854
183,48.27493894845247
184,49.863300286233425
185,50.62311142683029
186,50.87727028876543
187,51.9597502425313
188,51.616172306239605
189,51.613276824355125
190,51.233251579105854
191,50.638712011277676
192,51.16169713437557
193,55.26143964380026
194,54.94349170476198
195,52.83457785844803
196,52.82819643616676
197,53.624264895915985
198,51.656609401106834
199,54.43861987441778
200,52.72253695875406
201,53.39846108108759
202,52.71943099796772
203,54.17109653353691
204,53.354738280177116
205,53.96500788629055
206,53.61993797123432
207,53.19743137806654
208,52.04663332551718
209,53.95079031586647
210,53.269137628376484
211,53.225794807076454
212,54.078059270977974
213,55.02447299659252
214,53.139952942728996
215,52.618350833654404
216,53.06748766452074
217,60.841770842671394
218,52.47639399021864
219,52.2568104788661
220,52.32214368879795
221,52.57066152989864
222,51.63319502025843
223,53.0135752633214
224,53.81354317069054
225,53.37942484766245
226,53.288863971829414
227,51.7246974632144
228,52.02912166714668
229,50.35908427089453
230,52.65227518975735
231,49.929085187613964
232,50.363593734800816
233,50.41066184639931
234,51.2497927993536
235,50.14566332101822
236,49.592962488532066
237,49.7423829510808
238,49.65727310627699
239,50.03029480576515
240,49.83408655971289
241,50.1582957804203
242,49.84745196998119
243,49.919046461582184
244,49.31617062538862
245,50.072915852069855
246,48.56950417160988
247,49.56046026200056
248,49.18248765170574
249,49.0017281845212
250,48.48351143300533
251,47.39416018128395
252,48.20780269801617
253,48.72368462383747
254,48.53496886789799
255,47.993188723921776
256,48.84868022054434
257,48.33342880010605
258,49.14333391934633
259,48.781443387269974
260,47.768134623765945
261,47.35775105655193
262,48.36251400411129
263,48.430491238832474
264,48.31622540950775
265,48.271311447024345
266,47.61859308928251
267,49.08150713890791
268,48.07669576257467
269,48.918090760707855
270,48.08747582137585
271,47.657825984060764
272,48.49543422460556
273,48.20835404098034
